date,AvgTemp,Population,lat,lon,SO2_conc,PM10_conc,PM2_5_conc,NO2_conc,month_day_ts
8/20/2017,68.94285714,12420000,34.1365,-117.92391,1.128571429,29.57142857,11.52192982,15.38468468,8.666666667
8/27/2017,69.01428571,12420000,34.1365,-117.92391,1.057142857,31.48275862,14.16057692,19.56909091,8.9
9/3/2017,76.7,12420000,34.1365,-117.92391,2.975,43.25,16.33627451,35.11100917,9.1
9/10/2017,71.81428571,12420000,34.1365,-117.92391,1.661904762,23.45945946,13.1338843,21.41891892,9.333333333
9/17/2017,69.08571429,12420000,34.1365,-117.92391,0.928571429,21.60714286,10.06634615,20.93,9.566666667
9/24/2017,67.01428571,12420000,34.1365,-117.92391,0.915,24.62962963,9.285185185,24.73009709,9.8
10/1/2017,69.41428571,12420000,34.1365,-117.92391,2.978947368,30.65517241,11.82956522,34.48679245,10.03333333
10/8/2017,68.6,12420000,34.1365,-117.92391,1.1375,35.89655172,12.55,36.91734694,10.26666667
10/15/2017,67.85714286,12420000,34.1365,-117.92391,1.419047619,45.6,16.4,34.94134615,10.5
10/22/2017,71.15714286,12420000,34.1365,-117.92391,1.961904762,32.77142857,12.31565217,38.58640777,10.73333333
10/29/2017,75.12857143,12420000,34.1365,-117.92391,3.338095238,33.60714286,14.97894737,42.46036036,10.96666667
11/5/2017,64.57142857,12420000,34.1365,-117.92391,0.975,15.68,7.060747664,22.05495495,11.16666667
11/12/2017,63.55714286,12420000,34.1365,-117.92391,2.057142857,18.48148148,9.408849558,28.65462963,11.4
11/19/2017,64.57142857,12420000,34.1365,-117.92391,2.20952381,35.04,14.8146789,43.93333333,11.63333333
11/26/2017,67.92857143,12420000,34.1365,-117.92391,3.947619048,34.65384615,14.78785047,43.00377358,11.86666667
12/3/2017,61.07142857,12420000,34.1365,-117.92391,1.714285714,32.48387097,14.65289256,41.34018692,12.1
12/10/2017,64.7,12420000,34.1365,-117.92391,2.49047619,33.24,12.10961538,40.14408602,12.33333333
12/17/2017,64.25714286,12420000,34.1365,-117.92391,2.442857143,39.21428571,16.0047619,46.637,12.56666667
12/24/2017,57.14285714,12420000,34.1365,-117.92391,2.252380952,34.03448276,14.84336283,42.29215686,12.8
12/31/2017,58.51428571,12420000,34.1365,-117.92391,3.26,50.4137931,34.9287037,52.58942308,13.03333333
1/7/2018,60.64285714,12458000,34.1365,-117.92391,2.147619048,46.7826087,29.54414414,42.10714286,1.233333333
1/14/2018,61.5,12458000,34.1365,-117.92391,1.276190476,18,12.78181818,34.20720721,1.466666667
1/21/2018,59.61428571,12458000,34.1365,-117.92391,1.880952381,24.57142857,14.18190476,40.16759259,1.7
1/28/2018,59.02857143,12458000,34.1365,-117.92391,1.97,21.82142857,8.88627451,36.28828829,1.933333333
2/4/2018,65.7,12458000,34.1365,-117.92391,2.666666667,30.5,16.11769912,48.83451327,2.133333333
2/11/2018,59.98571429,12458000,34.1365,-117.92391,1.54,31.75,14.73909091,37.11779661,2.366666667
2/18/2018,59.75714286,12458000,34.1365,-117.92391,1.371428571,16.57142857,7.176190476,33.24786325,2.6
2/25/2018,52.9,12458000,34.1365,-117.92391,1.071428571,20.65517241,6.402702703,30.4112069,2.833333333
3/4/2018,53.71428571,12458000,34.1365,-117.92391,0.980952381,9.277777778,6.410891089,29.09661017,3.133333333
3/11/2018,59.1,12458000,34.1365,-117.92391,1.947619048,16.90909091,7.889,33.91355932,3.366666667
3/18/2018,57.75714286,12458000,34.1365,-117.92391,0.871428571,10.33333333,5.526605505,19.61495327,3.6
3/25/2018,59.07142857,12458000,34.1365,-117.92391,1.280952381,13.3,7.191666667,25.94537037,3.833333333
4/1/2018,58.64285714,12458000,34.1365,-117.92391,2.285,23,12.26306306,28.64226804,4.033333333
4/8/2018,59.94285714,12458000,34.1365,-117.92391,1.366666667,25.94285714,13.08548387,20.996,4.266666667
4/15/2018,65.31428571,12458000,34.1365,-117.92391,2.666666667,31.57142857,11.29909091,34.87156863,4.5
4/22/2018,59.54285714,12458000,34.1365,-117.92391,1.828571429,22.13043478,9.146078431,25.059,4.733333333
4/29/2018,59.54285714,12458000,34.1365,-117.92391,1.566666667,32.66666667,14.39913043,21.54509804,4.966666667
5/6/2018,61.31428571,12458000,34.1365,-117.92391,1.49047619,22.39130435,10.92857143,22.98363636,5.2
5/13/2018,62.25714286,12458000,34.1365,-117.92391,1.295238095,27.48275862,10.75363636,16.43727273,5.433333333
5/20/2018,62.01428571,12458000,34.1365,-117.92391,1.15,21.38235294,8.637704918,17.35803571,5.666666667
5/27/2018,61.97142857,12458000,34.1365,-117.92391,1.057894737,16.03846154,7.160747664,15.05495495,5.9
6/3/2018,63.7,12458000,34.1365,-117.92391,1.523809524,24.42857143,10.67142857,17.47809524,6.1
6/10/2018,65.37142857,12458000,34.1365,-117.92391,1.72,32.88888889,12.89189189,19.84205607,6.333333333
6/17/2018,66.58571429,12458000,34.1365,-117.92391,1.833333333,30.34482759,12.13039216,18.74259259,6.566666667
6/24/2018,65.6,12458000,34.1365,-117.92391,1.210526316,28.82758621,13.44454545,15.91261261,6.8
7/1/2018,67.44285714,12458000,34.1365,-117.92391,1.395238095,23.72972973,10.7,14.61607143,7.033333333
7/8/2018,73.52857143,12458000,34.1365,-117.92391,2.433333333,39.10344828,15.97009346,21.21607143,7.266666667
7/15/2018,74.45714286,12458000,34.1365,-117.92391,2.504761905,34.27586207,11.87628866,17.95660377,7.5
7/22/2018,72.04285714,12458000,34.1365,-117.92391,1.566666667,25.67857143,9.141121495,15.76837607,7.733333333
7/29/2018,73.95714286,12458000,34.1365,-117.92391,1.957142857,36.96551724,15.57373737,19.5210084,7.966666667
8/5/2018,73.27142857,12458000,34.1365,-117.92391,1.735,31.22222222,12.261,21.27350427,8.166666667
8/12/2018,76.88571429,12458000,34.1365,-117.92391,1.98,31.68571429,13.13032787,25.69736842,8.4
8/19/2018,73.8,12458000,34.1365,-117.92391,1.476190476,29.60714286,13.43962264,15.5963964,8.633333333
8/26/2018,72.7,12458000,34.1365,-117.92391,1.057142857,35.86206897,20.992,15.69391304,8.866666667
9/2/2018,70.75714286,12458000,34.1365,-117.92391,1.371428571,32.27586207,13.99823009,19.13534483,9.066666667
9/9/2018,68.94285714,12458000,34.1365,-117.92391,1.145,29.44827586,13.26788991,19.74649123,9.3
9/16/2018,70.94285714,12458000,34.1365,-117.92391,2.152380952,29.69230769,12.11028037,25.61150442,9.533333333
9/23/2018,68.55714286,12458000,34.1365,-117.92391,1.695238095,35.40625,12.0625,27.7,9.766666667
9/30/2018,66.9,12458000,34.1365,-117.92391,2.1,29.82758621,12.97027027,22.21043478,10
10/7/2018,69.71428571,12458000,34.1365,-117.92391,1.014285714,18.89655172,7.203636364,20.59831933,10.23333333
10/14/2018,67.01428571,12458000,34.1365,-117.92391,0.523809524,21,8.222222222,21.56134454,10.46666667
10/21/2018,70.32857143,12458000,34.1365,-117.92391,2.095,24.65517241,7.756,37.28813559,10.7
10/28/2018,65.64285714,12458000,34.1365,-117.92391,1.884210526,35.72413793,17.792,34.67815126,10.93333333
11/4/2018,67.05714286,12458000,34.1365,-117.92391,2.657142857,31.08108108,14.92991453,39.26034483,11.13333333
11/11/2018,65.61428571,12458000,34.1365,-117.92391,1.6,37.34482759,16.0875,33.24137931,11.36666667
11/18/2018,64.61428571,12458000,34.1365,-117.92391,2.261904762,28.71428571,12.48365385,39.56521739,11.6
11/25/2018,62.25714286,12458000,34.1365,-117.92391,1.442857143,20.42857143,14.4559633,32.32072072,11.83333333
12/2/2018,61.82857143,12458000,34.1365,-117.92391,1.021052632,15.62068966,6.693269231,29.25855856,12.06666667
12/9/2018,58.32857143,12458000,34.1365,-117.92391,1.258823529,11.66666667,7.180392157,31.77264957,12.3
12/16/2018,60.22857143,12458000,34.1365,-117.92391,1.9,25.21621622,15.15454545,37.81260504,12.53333333
12/23/2018,59.34285714,12458000,34.1365,-117.92391,1.588888889,27.03448276,19.18518519,39.29322034,12.76666667
12/30/2018,56.52857143,12458000,34.1365,-117.92391,1.352380952,17.34482759,11.26666667,29.53389831,13
1/6/2019,54,12448000,34.1365,-117.92391,1.295238095,18.82758621,10.95225225,33.86608696,1.2
1/13/2019,56.1,12448000,34.1365,-117.92391,0.966666667,15.74074074,11.59528302,31.55811966,1.433333333
1/20/2019,57.58571429,12448000,34.1365,-117.92391,0.557142857,6.931034483,6.460550459,25.35338983,1.666666667
1/27/2019,59.94285714,12448000,34.1365,-117.92391,2.214285714,15.91891892,7.22605042,35.17058824,1.9
2/3/2019,57.97142857,12448000,34.1365,-117.92391,1.314285714,15.38461538,12.04181818,31.55517241,2.1
2/10/2019,52.51428571,12448000,34.1365,-117.92391,0.895238095,10.41666667,6.255963303,28.16101695,2.333333333
2/17/2019,53.87142857,12448000,34.1365,-117.92391,0.714285714,8,5.214912281,27.95,2.566666667
2/24/2019,51.45714286,12448000,34.1365,-117.92391,0.804761905,9.724137931,6.956481481,30.72773109,2.8
3/3/2019,56.77142857,12448000,34.1365,-117.92391,1.014285714,16.13793103,9.196,24.16302521,3.1
3/10/2019,55.65714286,12448000,34.1365,-117.92391,0.772222222,8.324324324,5.244444444,23.53652174,3.333333333
3/17/2019,61.05714286,12448000,34.1365,-117.92391,1.24,15.10714286,6.600909091,30.58050847,3.566666667
3/24/2019,59.28571429,12448000,34.1365,-117.92391,0.757142857,13.80769231,7.590740741,25.64224138,3.8
3/31/2019,61,12448000,34.1365,-117.92391,1.42,17.33333333,8.263157895,28.28644068,4.033333333
4/7/2019,62.28571429,12448000,34.1365,-117.92391,1.119047619,11.75862069,5.51981982,22.58739496,4.233333333
4/14/2019,64.41428571,12448000,34.1365,-117.92391,1.647619048,36.10344828,8.699099099,25.85714286,4.466666667
4/21/2019,59.44285714,12448000,34.1365,-117.92391,1.314285714,18.48484848,9.341176471,21.70840336,4.7
4/28/2019,60.6,12448000,34.1365,-117.92391,1.028571429,24.12,13.17962963,20.19495798,4.933333333
5/5/2019,61.12857143,12448000,34.1365,-117.92391,0.552380952,25.06896552,10.98165138,17.42991453,5.166666667
5/12/2019,62.47142857,12448000,34.1365,-117.92391,0.471428571,11.25925926,5.509734513,15.81238938,5.4
5/19/2019,62.4,12448000,34.1365,-117.92391,0.419047619,17.76923077,8.511818182,15.66637931,5.633333333
5/26/2019,60.35714286,12448000,34.1365,-117.92391,0.573684211,17.4,6.553636364,16.98053097,5.866666667
6/2/2019,61.11428571,12448000,34.1365,-117.92391,0.614285714,12.13333333,8.666129032,16.47731092,6.066666667
6/9/2019,63.77142857,12448000,34.1365,-117.92391,0.638095238,18.09090909,9.866363636,16.2872,6.3
6/16/2019,65.88571429,12448000,34.1365,-117.92391,0.819047619,22.36363636,11.59818182,18.4984,6.533333333
6/23/2019,65.68571429,12448000,34.1365,-117.92391,0.725,17.72727273,7.567521368,12.96967213,6.766666667
6/30/2019,65.8,12448000,34.1365,-117.92391,0.938095238,19.96153846,9.777358491,17.79430894,7
7/7/2019,67.61428571,12448000,34.1365,-117.92391,0.804761905,32.82142857,16.64166667,14.88730159,7.233333333
7/14/2019,67.62857143,12448000,34.1365,-117.92391,1.514285714,25.36111111,12.92786885,19.23821138,7.466666667
7/21/2019,66.88571429,12448000,34.1365,-117.92391,1.385714286,21.07142857,10.30462963,16.29669421,7.7
7/28/2019,71.25714286,12448000,34.1365,-117.92391,2.366666667,29.57142857,12.46078431,24.68571429,7.933333333
8/4/2019,67.65714286,12448000,34.1365,-117.92391,1.385714286,27.85714286,11.87043478,21.04444444,8.133333333
8/11/2019,66.05714286,12448000,34.1365,-117.92391,1.171428571,26.07407407,10.91192661,21.17777778,8.366666667
8/18/2019,67.18571429,12448000,34.1365,-117.92391,1.30952381,24.57142857,10.55315315,21.24132231,8.6
8/25/2019,72.01428571,12448000,34.1365,-117.92391,2.08,22.55555556,9.896747967,22.70409836,8.833333333
9/1/2019,73.58571429,12448000,34.1365,-117.92391,1.614285714,26.75862069,10.75504587,22.53968254,9.033333333
9/8/2019,75.5,12448000,34.1365,-117.92391,1.728571429,32.37931034,10.31100917,25.32377049,9.266666667
9/15/2019,72.61428571,12448000,34.1365,-117.92391,0.933333333,31.24137931,11.26982759,26.88907563,9.5
9/22/2019,71.72857143,12448000,34.1365,-117.92391,1.194736842,25.44827586,9.033018868,23.92066116,9.733333333
9/29/2019,70.55714286,12448000,34.1365,-117.92391,1.014285714,26.86206897,8.599074074,20.4592,9.966666667
10/6/2019,66.21428571,12448000,34.1365,-117.92391,1.966666667,28.91666667,10.51880342,32.46532258,10.2
10/13/2019,68.8,12448000,34.1365,-117.92391,1.652380952,38.5862069,13.68878505,35.18583333,10.43333333
10/20/2019,67.82857143,12448000,34.1365,-117.92391,1.8,36.24137931,11.54245283,34.9328,10.66666667
10/27/2019,76.18571429,12448000,34.1365,-117.92391,2.104761905,36.31034483,9.49375,41.14132231,10.9
11/3/2019,65.18571429,12448000,34.1365,-117.92391,1.461904762,53.19230769,12.7745283,39.4804878,11.1
11/10/2019,65.34285714,12448000,34.1365,-117.92391,1.880952381,37.24137931,17.53181818,43.64354839,11.33333333
11/17/2019,64.14285714,12448000,34.1365,-117.92391,1.357142857,34.02702703,18.53821138,36.175,11.56666667
11/24/2019,65.15714286,12448000,34.1365,-117.92391,1.20952381,17.96551724,9.063302752,35.80238095,11.8
12/1/2019,56.21428571,12448000,34.1365,-117.92391,0.676190476,24.48275862,9.306422018,26.62301587,12.03333333
12/8/2019,60.91428571,12448000,34.1365,-117.92391,1.004761905,13.35714286,10.13965517,31.1266129,12.26666667
12/15/2019,60.01428571,12448000,34.1365,-117.92391,1.45,21.17241379,14.02222222,33.17711864,12.5
12/22/2019,59.74285714,12448000,34.1365,-117.92391,1.433333333,17.61538462,9.081651376,36.29243697,12.73333333
12/29/2019,54.61428571,12448000,34.1365,-117.92391,0.885714286,11.38888889,9.312295082,25.12605042,12.96666667
1/5/2020,59.25,12447000,34.1365,-117.92391,1.675,14,10.7,34.15,1.166666667
